repetition,apk,generating_script,num_flows,time,total_TP,detected_TP,total_FP,detected_FP,completed,run_time,option_under_investigation,kcontext
1,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext10.xml,0,42243.29337,7,0,33,0,1,1271399.566,kcontext,10
1,trikita.talalarmo_19.apk,config_Amandroid_kcontext10.xml,0,36582.35501,0,0,0,0,1,1271399.566,kcontext,10
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext10.xml,0,19357.56354,0,0,0,0,1,1271399.566,kcontext,10
2,protect.budgetwatch_29.apk,config_Amandroid_kcontext10.xml,0,44088.36145,2,0,23,0,1,1479178.305,kcontext,10
2,org.jsl.wfwt_14.apk,config_Amandroid_kcontext10.xml,0,47517.31547,4,0,53,0,1,1479178.305,kcontext,10
2,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext10.xml,0,45782.15863,0,0,0,0,1,1479178.305,kcontext,10
2,trikita.talalarmo_19.apk,config_Amandroid_kcontext10.xml,0,51534.16886,0,0,0,0,1,1479178.305,kcontext,10
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext10.xml,0,47551.49368,0,0,0,0,1,1479178.305,kcontext,10
2,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext10.xml,0,45333.87939,10,0,97,0,1,1479178.305,kcontext,10
2,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext10.xml,0,45554.91684,2,0,19,0,1,1479178.305,kcontext,10
2,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext10.xml,0,45537.44277,7,0,33,0,1,1479178.305,kcontext,10
2,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext10.xml,0,46678.51354,0,0,0,0,1,1479178.305,kcontext,10
2,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext10.xml,0,50163.29306,0,0,0,0,1,1479178.305,kcontext,10
2,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext10.xml,0,50585.78809,4,0,42,0,1,1479178.305,kcontext,10
2,eu.polarclock_10.apk,config_Amandroid_kcontext10.xml,0,45143.44113,0,0,0,0,1,1479178.305,kcontext,10
2,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext10.xml,0,45779.40603,0,0,0,0,1,1479178.305,kcontext,10
2,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext10.xml,0,45110.54068,3,0,82,0,1,1479178.305,kcontext,10
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext10.xml,0,45604.86751,0,0,0,0,1,1479178.305,kcontext,10
2,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext10.xml,0,45782.34899,27,0,215,0,1,1479178.305,kcontext,10
2,jackpal.androidterm_72.apk,config_Amandroid_kcontext10.xml,0,45822.87466,1,0,40,0,1,1479178.305,kcontext,10
2,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext10.xml,0,45592.77133,0,0,0,0,1,1479178.305,kcontext,10
2,com.notriddle.budget_44.apk,config_Amandroid_kcontext10.xml,0,45548.21329,2,0,8,0,1,1479178.305,kcontext,10
2,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext10.xml,0,46452.82047,1,0,0,0,1,1479178.305,kcontext,10
2,anupam.acrylic_17.apk,config_Amandroid_kcontext10.xml,0,45814.76135,0,0,28,0,1,1479178.305,kcontext,10
2,com.miqote.shanawp_10.apk,config_Amandroid_kcontext10.xml,0,46548.53377,0,0,0,0,1,1479178.305,kcontext,10
2,net.osmand.plus_355.apk,config_Amandroid_kcontext10.xml,0,124533.7157,0,0,5,0,1,1479178.305,kcontext,10
2,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext10.xml,0,47645.87269,6,0,42,0,1,1479178.305,kcontext,10
2,pt.isec.tp.am_4.apk,config_Amandroid_kcontext10.xml,0,46576.21595,1,0,2,0,1,1479178.305,kcontext,10
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext10.xml,0,46669.06304,0,0,0,0,1,1479178.305,kcontext,10
2,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext10.xml,0,46661.86382,1,0,0,0,1,1479178.305,kcontext,10
2,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext10.xml,0,46559.77629,0,0,12,0,1,1479178.305,kcontext,10
2,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext10.xml,0,48216.55896,0,0,0,0,1,1479178.305,kcontext,10
2,org.tuxpaint_923.apk,config_Amandroid_kcontext10.xml,0,48787.32787,4,0,0,0,1,1479178.305,kcontext,10
3,org.tuxpaint_923.apk,config_Amandroid_kcontext10.xml,0,39272.40708,4,0,0,0,1,8416906.968,kcontext,10
3,com.miqote.shanawp_10.apk,config_Amandroid_kcontext10.xml,0,40076.78243,0,0,0,0,1,8416906.968,kcontext,10
3,com.notriddle.budget_44.apk,config_Amandroid_kcontext10.xml,0,39926.46105,2,0,8,0,1,8416906.968,kcontext,10
3,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext10.xml,0,41068.95741,0,0,0,0,1,8416906.968,kcontext,10
3,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext10.xml,0,24040.32825,0,0,0,0,1,8416906.968,kcontext,10
3,anupam.acrylic_17.apk,config_Amandroid_kcontext10.xml,0,41441.00753,0,0,28,0,1,8416906.968,kcontext,10
3,protect.budgetwatch_29.apk,config_Amandroid_kcontext10.xml,0,41221.06847,2,0,23,0,1,8416906.968,kcontext,10
3,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext10.xml,0,41910.78951,1,0,0,0,1,8416906.968,kcontext,10
3,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext10.xml,0,41133.74987,3,0,82,0,1,8416906.968,kcontext,10
3,org.jsl.wfwt_14.apk,config_Amandroid_kcontext10.xml,0,41432.44343,4,0,53,0,1,8416906.968,kcontext,10
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext10.xml,0,41299.14612,0,0,0,0,1,8416906.968,kcontext,10
3,jackpal.androidterm_72.apk,config_Amandroid_kcontext10.xml,0,42037.60845,1,0,40,0,1,8416906.968,kcontext,10
3,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext10.xml,0,42898.62196,2,0,19,0,1,8416906.968,kcontext,10
3,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext10.xml,0,42891.41949,4,0,42,0,1,8416906.968,kcontext,10
3,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext10.xml,0,41499.56618,10,0,97,0,1,8416906.968,kcontext,10
3,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext10.xml,0,42912.11619,0,0,0,0,1,8416906.968,kcontext,10
3,eu.polarclock_10.apk,config_Amandroid_kcontext10.xml,0,41909.78788,0,0,0,0,1,8416906.968,kcontext,10
3,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext10.xml,0,41539.9866,0,0,0,0,1,8416906.968,kcontext,10
3,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext10.xml,0,42450.27033,0,0,0,0,1,8416906.968,kcontext,10
3,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext10.xml,0,42900.8085,0,0,12,0,1,8416906.968,kcontext,10
3,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext10.xml,0,42454.70568,7,0,33,0,1,8416906.968,kcontext,10
3,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext10.xml,0,42577.17337,0,0,0,0,1,8416906.968,kcontext,10
3,trikita.talalarmo_19.apk,config_Amandroid_kcontext10.xml,0,41980.9396,0,0,0,0,1,8416906.968,kcontext,10
3,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext10.xml,0,42929.8668,0,0,0,0,1,8416906.968,kcontext,10
3,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext10.xml,0,42924.75353,27,0,215,0,1,8416906.968,kcontext,10
3,pt.isec.tp.am_4.apk,config_Amandroid_kcontext10.xml,0,42766.14706,1,0,2,0,1,8416906.968,kcontext,10
3,net.osmand.plus_355.apk,config_Amandroid_kcontext10.xml,0,7212431.647,0,0,5,0,0,8416906.968,kcontext,10
3,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext10.xml,0,44016.13184,1,0,0,0,1,8416906.968,kcontext,10
3,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext10.xml,0,43526.38533,0,0,0,0,1,8416906.968,kcontext,10
3,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext10.xml,0,47435.89128,6,0,42,0,1,8416906.968,kcontext,10
1,anupam.acrylic_17.apk,config_Amandroid_kcontext2.xml,0,17362.26011,0,0,28,0,1,8233281.85,kcontext,2
1,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext2.xml,0,47382.89498,27,0,215,0,1,8233281.85,kcontext,2
1,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext2.xml,0,49497.22874,0,0,12,0,1,8233281.85,kcontext,2
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext2.xml,0,51030.98653,0,0,0,0,1,8233281.85,kcontext,2
1,com.miqote.shanawp_10.apk,config_Amandroid_kcontext2.xml,0,17686.29204,0,0,0,0,1,8233281.85,kcontext,2
1,com.notriddle.budget_44.apk,config_Amandroid_kcontext2.xml,0,17366.31167,2,0,8,0,1,8233281.85,kcontext,2
1,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext2.xml,0,48041.16913,0,0,0,0,1,8233281.85,kcontext,2
1,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext2.xml,0,17285.50689,1,0,0,0,1,8233281.85,kcontext,2
1,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext2.xml,0,50885.83793,1,0,0,0,1,8233281.85,kcontext,2
1,eu.polarclock_10.apk,config_Amandroid_kcontext2.xml,0,17569.30457,0,0,0,0,1,8233281.85,kcontext,2
1,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext2.xml,0,49111.39564,0,0,0,0,1,8233281.85,kcontext,2
1,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext2.xml,0,47286.69414,0,0,0,0,1,8233281.85,kcontext,2
1,jackpal.androidterm_72.apk,config_Amandroid_kcontext2.xml,0,17584.43408,1,0,40,0,1,8233281.85,kcontext,2
1,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext2.xml,0,50670.69516,0,0,0,0,1,8233281.85,kcontext,2
1,net.osmand.plus_355.apk,config_Amandroid_kcontext2.xml,0,7216494.198,0,0,5,0,0,8233281.85,kcontext,2
1,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext2.xml,0,17323.69856,4,0,42,0,1,8233281.85,kcontext,2
1,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext2.xml,0,17827.96214,0,0,0,0,1,8233281.85,kcontext,2
1,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext2.xml,0,48367.03291,3,0,82,0,1,8233281.85,kcontext,2
1,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext2.xml,0,17356.5797,10,0,97,0,1,8233281.85,kcontext,2
1,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext2.xml,0,17361.69234,2,0,19,0,1,8233281.85,kcontext,2
1,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext2.xml,0,50882.31587,6,0,42,0,1,8233281.85,kcontext,2
1,org.jsl.wfwt_14.apk,config_Amandroid_kcontext2.xml,0,17313.23268,4,0,53,0,1,8233281.85,kcontext,2
1,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext2.xml,0,17329.07247,0,0,0,0,1,8233281.85,kcontext,2
1,org.tuxpaint_923.apk,config_Amandroid_kcontext2.xml,0,52093.89204,4,0,0,0,1,8233281.85,kcontext,2
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext2.xml,0,49627.82901,0,0,0,0,1,8233281.85,kcontext,2
1,protect.budgetwatch_29.apk,config_Amandroid_kcontext2.xml,0,49972.18698,2,0,23,0,1,8233281.85,kcontext,2
1,pt.isec.tp.am_4.apk,config_Amandroid_kcontext2.xml,0,49610.22544,1,0,2,0,1,8233281.85,kcontext,2
1,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext2.xml,0,47125.73915,7,0,33,0,1,8233281.85,kcontext,2
1,trikita.talalarmo_19.apk,config_Amandroid_kcontext2.xml,0,48428.05338,0,0,0,0,1,8233281.85,kcontext,2
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext2.xml,0,17407.12762,0,0,0,0,1,8233281.85,kcontext,2
2,com.miqote.shanawp_10.apk,config_Amandroid_kcontext2.xml,0,47876.92679,0,0,0,0,1,1438225.257,kcontext,2
2,anupam.acrylic_17.apk,config_Amandroid_kcontext2.xml,0,46852.09973,0,0,28,0,1,1438225.257,kcontext,2
2,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext2.xml,0,47238.00176,27,0,215,0,1,1438225.257,kcontext,2
2,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext2.xml,0,47297.55166,1,0,0,0,1,1438225.257,kcontext,2
2,net.osmand.plus_355.apk,config_Amandroid_kcontext2.xml,0,56036.09623,0,0,5,0,1,1438225.257,kcontext,2
2,eu.polarclock_10.apk,config_Amandroid_kcontext2.xml,0,47261.02829,0,0,0,0,1,1438225.257,kcontext,2
2,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext2.xml,0,47331.65536,0,0,12,0,1,1438225.257,kcontext,2
2,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext2.xml,0,47886.87651,0,0,0,0,1,1438225.257,kcontext,2
2,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext2.xml,0,47618.19037,3,0,82,0,1,1438225.257,kcontext,2
2,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext2.xml,0,48771.14307,10,0,97,0,1,1438225.257,kcontext,2
2,jackpal.androidterm_72.apk,config_Amandroid_kcontext2.xml,0,47308.67173,1,0,40,0,1,1438225.257,kcontext,2
2,com.notriddle.budget_44.apk,config_Amandroid_kcontext2.xml,0,47294.68164,2,0,8,0,1,1438225.257,kcontext,2
2,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext2.xml,0,48452.53422,0,0,0,0,1,1438225.257,kcontext,2
2,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext2.xml,0,49881.11609,1,0,0,0,1,1438225.257,kcontext,2
2,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext2.xml,0,47469.30598,0,0,0,0,1,1438225.257,kcontext,2
2,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext2.xml,0,48714.42036,0,0,0,0,1,1438225.257,kcontext,2
2,protect.budgetwatch_29.apk,config_Amandroid_kcontext2.xml,0,47269.06348,2,0,23,0,1,1438225.257,kcontext,2
2,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext2.xml,0,48916.49233,4,0,42,0,1,1438225.257,kcontext,2
2,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext2.xml,0,49295.8196,0,0,0,0,1,1438225.257,kcontext,2
2,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext2.xml,0,48781.83444,2,0,19,0,1,1438225.257,kcontext,2
2,org.jsl.wfwt_14.apk,config_Amandroid_kcontext2.xml,0,48919.47736,4,0,53,0,1,1438225.257,kcontext,2
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext2.xml,0,47462.86968,0,0,0,0,1,1438225.257,kcontext,2
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext2.xml,0,48523.51907,0,0,0,0,1,1438225.257,kcontext,2
2,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext2.xml,0,47642.7761,6,0,42,0,1,1438225.257,kcontext,2
2,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext2.xml,0,41633.14126,0,0,0,0,1,1438225.257,kcontext,2
2,org.tuxpaint_923.apk,config_Amandroid_kcontext2.xml,0,49754.95598,4,0,0,0,1,1438225.257,kcontext,2
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext2.xml,0,41113.61791,0,0,0,0,1,1438225.257,kcontext,2
2,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext2.xml,0,47832.65703,7,0,33,0,1,1438225.257,kcontext,2
2,trikita.talalarmo_19.apk,config_Amandroid_kcontext2.xml,0,48913.42283,0,0,0,0,1,1438225.257,kcontext,2
2,pt.isec.tp.am_4.apk,config_Amandroid_kcontext2.xml,0,48875.31037,1,0,2,0,1,1438225.257,kcontext,2
3,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext2.xml,0,47271.32488,10,0,97,0,1,8685642.817,kcontext,2
3,jackpal.androidterm_72.apk,config_Amandroid_kcontext2.xml,0,47307.77353,1,0,40,0,1,8685642.817,kcontext,2
3,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext2.xml,0,48856.64053,0,0,0,0,1,8685642.817,kcontext,2
3,pt.isec.tp.am_4.apk,config_Amandroid_kcontext2.xml,0,48776.50102,1,0,2,0,1,8685642.817,kcontext,2
3,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext2.xml,0,47289.7238,7,0,33,0,1,8685642.817,kcontext,2
3,com.miqote.shanawp_10.apk,config_Amandroid_kcontext2.xml,0,47392.69988,0,0,0,0,1,8685642.817,kcontext,2
3,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext2.xml,0,49065.73676,0,0,0,0,1,8685642.817,kcontext,2
3,org.jsl.wfwt_14.apk,config_Amandroid_kcontext2.xml,0,47277.51394,4,0,53,0,1,8685642.817,kcontext,2
3,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext2.xml,0,47382.96759,0,0,0,0,1,8685642.817,kcontext,2
3,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext2.xml,0,47126.59375,3,0,82,0,1,8685642.817,kcontext,2
3,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext2.xml,0,48596.27305,0,0,0,0,1,8685642.817,kcontext,2
3,anupam.acrylic_17.apk,config_Amandroid_kcontext2.xml,0,48764.65435,0,0,28,0,1,8685642.817,kcontext,2
3,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext2.xml,0,48706.00851,1,0,0,0,1,8685642.817,kcontext,2
3,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext2.xml,0,47309.32817,0,0,12,0,1,8685642.817,kcontext,2
3,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext2.xml,0,48834.88423,6,0,42,0,1,8685642.817,kcontext,2
3,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext2.xml,0,47335.95073,0,0,0,0,1,8685642.817,kcontext,2
3,protect.budgetwatch_29.apk,config_Amandroid_kcontext2.xml,0,48628.02832,2,0,23,0,1,8685642.817,kcontext,2
3,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext2.xml,0,48810.44201,0,0,0,0,1,8685642.817,kcontext,2
3,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext2.xml,0,49002.34722,0,0,0,0,1,8685642.817,kcontext,2
3,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext2.xml,0,48791.70446,4,0,42,0,1,8685642.817,kcontext,2
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext2.xml,0,48767.62913,0,0,0,0,1,8685642.817,kcontext,2
3,trikita.talalarmo_19.apk,config_Amandroid_kcontext2.xml,0,48771.98209,0,0,0,0,1,8685642.817,kcontext,2
3,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext2.xml,0,48621.96309,1,0,0,0,1,8685642.817,kcontext,2
3,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext2.xml,0,48759.28626,2,0,19,0,1,8685642.817,kcontext,2
3,com.notriddle.budget_44.apk,config_Amandroid_kcontext2.xml,0,48793.62772,2,0,8,0,1,8685642.817,kcontext,2
3,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext2.xml,0,48776.07926,27,0,215,0,1,8685642.817,kcontext,2
3,net.osmand.plus_355.apk,config_Amandroid_kcontext2.xml,0,7214795.528,0,0,5,0,0,8685642.817,kcontext,2
3,eu.polarclock_10.apk,config_Amandroid_kcontext2.xml,0,50748.67026,0,0,0,0,1,8685642.817,kcontext,2
3,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext2.xml,0,48936.29884,0,0,0,0,1,8685642.817,kcontext,2
3,org.tuxpaint_923.apk,config_Amandroid_kcontext2.xml,0,116144.6556,4,0,0,0,1,8685642.817,kcontext,2
1,anupam.acrylic_17.apk,config_Amandroid_kcontext3.xml,0,19221.90588,0,0,28,0,1,8450827.181,kcontext,3
1,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext3.xml,0,19605.5052,27,0,215,0,1,8450827.181,kcontext,3
1,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext3.xml,0,26638.54896,0,0,12,0,1,8450827.181,kcontext,3
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext3.xml,0,77404.67343,0,0,0,0,1,8450827.181,kcontext,3
1,com.miqote.shanawp_10.apk,config_Amandroid_kcontext3.xml,0,76841.28376,0,0,0,0,1,8450827.181,kcontext,3
1,com.notriddle.budget_44.apk,config_Amandroid_kcontext3.xml,0,72910.12503,2,0,8,0,1,8450827.181,kcontext,3
1,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext3.xml,0,29833.45403,0,0,0,0,1,8450827.181,kcontext,3
1,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext3.xml,0,18439.26551,1,0,0,0,1,8450827.181,kcontext,3
1,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext3.xml,0,73093.35787,1,0,0,0,1,8450827.181,kcontext,3
1,eu.polarclock_10.apk,config_Amandroid_kcontext3.xml,0,18925.92243,0,0,0,0,1,8450827.181,kcontext,3
1,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext3.xml,0,28363.36363,0,0,0,0,1,8450827.181,kcontext,3
1,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext3.xml,0,74386.57813,0,0,0,0,1,8450827.181,kcontext,3
1,jackpal.androidterm_72.apk,config_Amandroid_kcontext3.xml,0,19277.60877,1,0,40,0,1,8450827.181,kcontext,3
1,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext3.xml,0,77317.08339,0,0,0,0,1,8450827.181,kcontext,3
1,net.osmand.plus_355.apk,config_Amandroid_kcontext3.xml,0,7230568.018,0,0,5,0,0,8450827.181,kcontext,3
1,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext3.xml,0,26177.12305,4,0,42,0,1,8450827.181,kcontext,3
1,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext3.xml,0,18771.05867,0,0,0,0,1,8450827.181,kcontext,3
1,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext3.xml,0,26161.27302,3,0,82,0,1,8450827.181,kcontext,3
1,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext3.xml,0,72422.87622,10,0,97,0,1,8450827.181,kcontext,3
1,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext3.xml,0,19085.94961,2,0,19,0,1,8450827.181,kcontext,3
1,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext3.xml,0,34022.126,6,0,42,0,1,8450827.181,kcontext,3
1,org.jsl.wfwt_14.apk,config_Amandroid_kcontext3.xml,0,26271.00173,4,0,53,0,1,8450827.181,kcontext,3
1,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext3.xml,0,26267.08238,0,0,0,0,1,8450827.181,kcontext,3
1,org.tuxpaint_923.apk,config_Amandroid_kcontext3.xml,0,79699.69284,4,0,0,0,1,8450827.181,kcontext,3
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext3.xml,0,34273.55419,0,0,0,0,1,8450827.181,kcontext,3
1,protect.budgetwatch_29.apk,config_Amandroid_kcontext3.xml,0,70610.10907,2,0,23,0,1,8450827.181,kcontext,3
1,pt.isec.tp.am_4.apk,config_Amandroid_kcontext3.xml,0,82449.78839,1,0,2,0,1,8450827.181,kcontext,3
1,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext3.xml,0,18941.2724,7,0,33,0,1,8450827.181,kcontext,3
1,trikita.talalarmo_19.apk,config_Amandroid_kcontext3.xml,0,26288.36612,0,0,0,0,1,8450827.181,kcontext,3
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext3.xml,0,26559.21393,0,0,0,0,1,8450827.181,kcontext,3
2,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext3.xml,0,49839.62459,0,0,0,0,1,1442376.083,kcontext,3
2,pt.isec.tp.am_4.apk,config_Amandroid_kcontext3.xml,0,48163.0142,1,0,2,0,1,1442376.083,kcontext,3
2,eu.polarclock_10.apk,config_Amandroid_kcontext3.xml,0,49686.38569,0,0,0,0,1,1442376.083,kcontext,3
2,trikita.talalarmo_19.apk,config_Amandroid_kcontext3.xml,0,23572.60293,0,0,0,0,1,1442376.083,kcontext,3
2,com.notriddle.budget_44.apk,config_Amandroid_kcontext3.xml,0,48176.34538,2,0,8,0,1,1442376.083,kcontext,3
2,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext3.xml,0,49584.23091,10,0,97,0,1,1442376.083,kcontext,3
2,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext3.xml,0,47234.97554,3,0,82,0,1,1442376.083,kcontext,3
2,net.osmand.plus_355.apk,config_Amandroid_kcontext3.xml,0,147605.2524,0,0,5,0,1,1442376.083,kcontext,3
2,com.miqote.shanawp_10.apk,config_Amandroid_kcontext3.xml,0,48870.7849,0,0,0,0,1,1442376.083,kcontext,3
2,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext3.xml,0,48573.40346,0,0,0,0,1,1442376.083,kcontext,3
2,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext3.xml,0,23599.96171,4,0,42,0,1,1442376.083,kcontext,3
2,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext3.xml,0,46031.89396,7,0,33,0,1,1442376.083,kcontext,3
2,org.jsl.wfwt_14.apk,config_Amandroid_kcontext3.xml,0,23595.09959,4,0,53,0,1,1442376.083,kcontext,3
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext3.xml,0,23590.69129,0,0,0,0,1,1442376.083,kcontext,3
2,org.tuxpaint_923.apk,config_Amandroid_kcontext3.xml,0,52851.01751,4,0,0,0,1,1442376.083,kcontext,3
2,anupam.acrylic_17.apk,config_Amandroid_kcontext3.xml,0,49542.86123,0,0,28,0,1,1442376.083,kcontext,3
2,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext3.xml,0,51606.94685,1,0,0,0,1,1442376.083,kcontext,3
2,jackpal.androidterm_72.apk,config_Amandroid_kcontext3.xml,0,48538.4211,1,0,40,0,1,1442376.083,kcontext,3
2,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext3.xml,0,23543,0,0,0,0,1,1442376.083,kcontext,3
2,protect.budgetwatch_29.apk,config_Amandroid_kcontext3.xml,0,48837.84709,2,0,23,0,1,1442376.083,kcontext,3
2,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext3.xml,0,47030.56505,2,0,19,0,1,1442376.083,kcontext,3
