apk;config;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/org.zamedev.gloomydungeons2.opensource_1602221800.apk;config_Amandroid_default.xml;0;1708663.0405029282;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/org.jsl.wfwt_14.apk;config_Amandroid_kcontext0.xml;0;1025310.8757860027;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/net.zygotelabs.locker_11.apk;config_Amandroid_default.xml;0;166324.77127807215;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/ru.henridellal.dialer_10.apk;config_Amandroid_default.xml;0;464673.60045807436;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/trikita.talalarmo_19.apk;config_Amandroid_default.xml;1;759457.2756169364;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/anupam.acrylic_17.apk;config_Amandroid_default.xml;0;387919.07276492566;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/com.notriddle.budget_44.apk;config_Amandroid_default.xml;3;385878.6349100992;2;2;8;1
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/pt.isec.tp.am_4.apk;config_Amandroid_default.xml;0;119124.3579108268;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/jackpal.androidterm_72.apk;config_Amandroid_kcontext2.xml;0;17584.434081800282;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/daniel_32.flexiblewallpaper_2.apk;config_Amandroid_kcontext2.xml;0;17285.506892949343;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/daniel_32.flexiblewallpaper_2.apk;config_Amandroid_default.xml;0;187014.3391387537;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/com.miqote.shanawp_10.apk;config_Amandroid_default.xml;0;267207.2013961151;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/net.tedstein.AndroSS_17.apk;config_Amandroid_default.xml;0;615452.712813858;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/org.dnaq.dialer2_17.apk;config_Amandroid_default.xml;0;962853.6771200597;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/com.github.yeriomin.workoutlog_2.apk;config_Amandroid_default.xml;0;723416.2489301525;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/net.osmand.plus_355.apk;config_Amandroid_default.xml;0;7339209.331335034;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/amandroid/replication1/singleconf/com.gitlab.ardash.appleflinger.android_1005006.apk;config_Amandroid_default.xml;0;47225.397165399045;0;0;0;0
