repetition,apk,config,num_flows,time
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.jsl.wfwt_14.apk,config_Amandroid_kcontext4.xml,0,49216.18341
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext4.xml,0,49232.27885
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.dnaq.dialer2_17.apk,config_Amandroid_kcontext4.xml,0,49232.32411
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext4.xml,0,49329.69096
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/protect.budgetwatch_29.apk,config_Amandroid_kcontext4.xml,0,49343.26166
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.nutomic.ensichat_17.apk,config_Amandroid_kcontext4.xml,0,49343.23232
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/trikita.talalarmo_19.apk,config_Amandroid_kcontext4.xml,0,49204.42809
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/jackpal.androidterm_72.apk,config_Amandroid_kcontext4.xml,0,49191.815
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/ru.henridellal.dialer_10.apk,config_Amandroid_kcontext4.xml,0,49176.44215
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext4.xml,0,49152.2909
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/net.khertan.forrunners_101030.apk,config_Amandroid_kcontext4.xml,0,49381.95493
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext4.xml,0,49142.29559
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/net.osmand.plus_355.apk,config_Amandroid_kcontext4.xml,0,7213481.716
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/anupam.acrylic_17.apk,config_Amandroid_kcontext5.xml,0,48073.02852
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext5.xml,0,48091.36571
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.tuxpaint_923.apk,config_Amandroid_kcontext5.xml,0,48147.25354
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/net.khertan.forrunners_101030.apk,config_Amandroid_kcontext5.xml,0,48227.23796
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext5.xml,0,47986.62963
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.nutomic.ensichat_17.apk,config_Amandroid_kcontext5.xml,0,48197.88096
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext5.xml,0,48383.00554
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext5.xml,0,48140.85391
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/net.zygotelabs.locker_11.apk,config_Amandroid_kcontext5.xml,0,48036.06654
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext5.xml,0,48160.14864
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.jsl.wfwt_14.apk,config_Amandroid_kcontext5.xml,0,48143.94986
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext5.xml,0,48115.27712
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext5.xml,0,48047.24524
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext5.xml,0,48122.66143
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext5.xml,0,48129.39323
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.notriddle.budget_44.apk,config_Amandroid_kcontext5.xml,0,48061.9116
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext5.xml,0,48049.19253
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/ru.henridellal.dialer_10.apk,config_Amandroid_kcontext5.xml,0,48116.43865
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/com.miqote.shanawp_10.apk,config_Amandroid_kcontext5.xml,0,48043.75142
3,/home/asm140830/Documents/benchmarks/fossdroid/results/Amandroid/replication_3/org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext5.xml,0,48156.40392
