apk,config,num_flows,time,complete,incomplete
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.enflick.android.TextNow.apk,config_FlowDroid_nocallbacks.xml,3,205641.194,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_maxcallbackchain600.xml,14,658228.5656,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_maxcallbackchain90.xml,12,640527.8554,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_maxcallbackchain80.xml,14,634062.4095,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.audiomack.apk,config_FlowDroid_maxcallbacks50.xml,5,393353.99,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.azure.authenticator.apk,config_FlowDroid_maxcallbacks1.xml,28,1189037.826,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_maxcallbacks50.xml,17,623072.4845,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.mcdonalds.app.apk,config_FlowDroid_maxcallbacks50.xml,14,771569.0976,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/gov.irs.apk,config_FlowDroid_maxcallbacks50.xml,20,658972.783,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.pinterest.apk,config_FlowDroid_maxcallbacks50.xml,14,1012961.136,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.creditkarma.mobile.apk,config_FlowDroid_maxcallbacks50.xml,1,971188.1556,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.google.android.webview.apk,config_FlowDroid_maxcallbacks80.xml,0,87707.54967,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.shopify.arrive.apk,config_FlowDroid_maxcallbacks80.xml,0,105805.0421,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.hulu.plus.apk,config_FlowDroid_maxcallbacks50.xml,11,869833.6362,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_noexceptions.xml,20,625163.0547,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_nocallbacks.xml,6,566395.5699,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_nothischainreduction.xml,14,727150.9615,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_onecomponentatatime.xml,87,5374323.384,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_pathalgocontextinsensitive.xml,6,713662.6606,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_onesourceatatime.xml,0,7238199.381,0,-1
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_pathalgocontextsensitive.xml,12,773582.4732,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_pathspecificresults.xml,14,1167266.501,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_pathalgosourcesonly.xml,6,6029336.185,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_singlejoinpointabstraction.xml,12,859315.3438,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_staticmodecsfs.xml,14,709004.821,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_staticmodefins.xml,6,634842.2233,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_staticmodenone.xml,10,524358.9391,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,14,666981.2921,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_taintwrappereasy.xml,0,135905.7799,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aliasalgofs.xml,0,117928.3376,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.expedia.bookings.apk,config_FlowDroid_taintwrappernone.xml,0,205198.5192,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aliasalgonone.xml,0,107060.621,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aliasalgolazy.xml,0,110655.8121,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aliasalgoptsbased.xml,0,116217.4132,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aliasflowins.xml,0,127380.1886,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength10.xml,0,94247.80397,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_analyzeframeworks.xml,0,110941.5638,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength1.xml,0,123898.2569,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength20.xml,0,95553.94543,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength2.xml,0,120347.7016,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength3.xml,0,122762.7112,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength5.xml,0,109631.038,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength4.xml,0,139798.4344,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_aplength7.xml,0,97480.51723,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_callbackanalyzerdef.xml,0,72382.48498,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_callbackanalyzerfast.xml,0,88978.99212,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_cgalgoauto.xml,0,123519.3358,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_cgalgocha.xml,0,182398.7607,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_cgalgorta.xml,0,85252.64024,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_cgalgogeom.xml,0,133481.2491,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_cgalgospark.xml,0,161894.4374,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_cgalgovta.xml,0,164495.0024,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_codeeliminationnone.xml,0,103870.8662,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_codeeliminationpc.xml,0,104324.9625,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_codeeliminationrc.xml,0,100924.053,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_dataflowsolvercsfs.xml,0,106010.9048,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_dataflowsolverfins.xml,0,119539.6683,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_enablereflection.xml,0,229983.3899,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_implicitall.xml,0,99344.14012,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_implicitarronly.xml,0,97130.3827,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_implicitnone.xml,0,83820.64729,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain0.xml,0,67083.53231,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain100.xml,0,136358.7733,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain110.xml,0,119653.7143,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain120.xml,0,112158.1147,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain150.xml,0,114076.5221,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain1.xml,0,123207.9123,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain200.xml,0,101002.5077,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain50.xml,0,105302.768,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain600.xml,0,114188.8238,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain80.xml,0,104771.5986,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.google.android.apps.classroom.apk,config_FlowDroid_maxcallbacks50.xml,1,500293.788,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_maxcallbackchain90.xml,0,117648.7016,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.contextlogic.wish.apk,config_FlowDroid_maxcallbacks50.xml,2,962943.2459,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.microsoft.appmanager.apk,config_FlowDroid_maxcallbacks80.xml,1,375535.1851,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.yelp.android.apk,config_FlowDroid_maxcallbacks80.xml,5,302753.2374,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.subway.mobile.subwayapp03.apk,config_FlowDroid_maxcallbacks50.xml,10,599216.178,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.google.android.apps.googleassistant.apk,config_FlowDroid_maxcallbacks80.xml,0,37596.17092,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/tv.pluto.android.apk,config_FlowDroid_maxcallbacks80.xml,17,338603.9135,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.remind101.apk,config_FlowDroid_maxcallbacks50.xml,6,880058.9738,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_noexceptions.xml,0,113322.018,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbacks80.xml,0,148758.4472,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_nothischainreduction.xml,0,99907.17548,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_onesourceatatime.xml,0,256237.194,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_onecomponentatatime.xml,0,261847.8407,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_pathalgocontextinsensitive.xml,0,93440.0974,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_pathalgocontextsensitive.xml,0,103062.5298,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_nocallbacks.xml,0,139977.8923,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_pathalgosourcesonly.xml,0,152643.264,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_pathspecificresults.xml,0,328194.783,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_staticmodecsfs.xml,0,125670.9567,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_singlejoinpointabstraction.xml,0,160315.6585,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_staticmodefins.xml,0,151606.5945,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_staticmodenone.xml,0,193272.4769,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,0,112509.0782,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_taintwrappernone.xml,0,155231.0351,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.katana.apk,config_FlowDroid_taintwrappereasy.xml,0,127322.7417,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aliasalgofs.xml,0,112854.8634,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aliasalgolazy.xml,0,121923.4699,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aliasalgonone.xml,0,86272.84446,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aliasalgoptsbased.xml,0,108739.5165,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aliasflowins.xml,0,124259.0529,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_analyzeframeworks.xml,0,130066.8212,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength10.xml,0,96194.60196,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength1.xml,0,86806.62239,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength20.xml,0,98259.20397,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength3.xml,0,142629.6924,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength2.xml,0,134916.0684,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength4.xml,0,119396.1185,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength5.xml,0,110501.1066,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_aplength7.xml,0,113346.6097,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_callbackanalyzerdef.xml,0,102695.7167,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_callbackanalyzerfast.xml,0,112461.1022,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_cgalgoauto.xml,0,98309.30207,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_cgalgocha.xml,0,99040.43962,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_cgalgogeom.xml,0,179322.4538,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_cgalgorta.xml,0,164891.0073,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_cgalgospark.xml,0,184893.8007,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_cgalgovta.xml,0,168609.4961,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_codeeliminationnone.xml,0,104945.7724,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_codeeliminationpc.xml,0,114941.1451,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_codeeliminationrc.xml,0,101721.6193,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_dataflowsolvercsfs.xml,0,103316.2831,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_dataflowsolverfins.xml,0,93724.03044,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_enablereflection.xml,0,237493.0203,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_implicitall.xml,0,91463.50156,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_implicitarronly.xml,0,97309.77936,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_implicitnone.xml,0,92591.43553,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain0.xml,0,63781.14565,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain100.xml,0,94200.23088,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain110.xml,0,98248.91665,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain120.xml,0,102410.4383,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain150.xml,0,102282.9162,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain200.xml,0,100998.5638,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain1.xml,0,112796.5389,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain50.xml,0,97708.49937,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain600.xml,0,103310.1115,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain80.xml,0,100111.6835,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_maxcallbackchain90.xml,0,109451.6909,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.google.android.apps.adm.apk,config_FlowDroid_maxcallbacks80.xml,0,45284.66273,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.paypal.android.p2pmobile.apk,config_FlowDroid_maxcallbacks50.xml,13,869563.9115,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/me.lyft.android.apk,config_FlowDroid_maxcallbacks50.xml,19,905864.0274,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.audible.application.apk,config_FlowDroid_maxcallbacks50.xml,43,1418586.287,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/videoeditor.videorecorder.screenrecorder.apk,config_FlowDroid_maxcallbacks50.xml,24,1409026.947,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.intuit.turbotax.mobile.apk,config_FlowDroid_maxcallbacks80.xml,0,221337.4981,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.foxsports.android.apk,config_FlowDroid_maxcallbacks80.xml,4,170308.6019,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.squareup.cash.apk,config_FlowDroid_maxcallbacks50.xml,19,920189.75,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.roku.remote.apk,config_FlowDroid_maxcallbacks80.xml,0,147238.8503,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_nocallbacks.xml,0,117144.0336,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_noexceptions.xml,0,134882.7292,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_nothischainreduction.xml,0,130756.3774,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_onecomponentatatime.xml,0,278867.5456,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_onesourceatatime.xml,0,360501.1708,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_pathalgocontextinsensitive.xml,0,112971.8432,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_pathalgocontextsensitive.xml,0,134707.7074,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_pathalgosourcesonly.xml,0,99066.49757,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_pathspecificresults.xml,0,238207.8389,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_singlejoinpointabstraction.xml,0,179633.4113,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_staticmodefins.xml,0,144848.5218,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_staticmodecsfs.xml,0,172525.1613,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_staticmodenone.xml,0,141363.3644,1,0
/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition_2/single_conf/com.facebook.orca.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,0,126729.8831,1,0
