apk,category,generating_script,true_positive,successful,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak2.apk,AndroidSpecific,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak3.apk,AndroidSpecific,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PublicAPIField1.apk,AndroidSpecific,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PublicAPIField2.apk,AndroidSpecific,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/View1.apk,AndroidSpecific,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess1.apk,ArraysAndLists,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess2.apk,ArraysAndLists,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess3.apk,ArraysAndLists,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess4.apk,ArraysAndLists,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess5.apk,ArraysAndLists,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayCopy1.apk,ArraysAndLists,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayToString1.apk,ArraysAndLists,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/HashMapAccess1.apk,ArraysAndLists,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ListAccess1.apk,ArraysAndLists,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/MultidimensionalArray1.apk,ArraysAndLists,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/AnonymousClass1.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button1.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button3.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button4.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
