apk,category,config,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,single_flow,num_flows
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringFormatter1.apk,GeneralJava,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,15851,0.764705882,0.619047619,0.684210526,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/UnreachableCode.apk,GeneralJava,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,9680,0.764705882,0.619047619,0.684210526,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch4.apk,GeneralJava,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,16112,0.764705882,0.619047619,0.684210526,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow6.apk,ImplicitFlows,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,13560,1,1,1,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Broadcast1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10281,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_contentProvider1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,15178,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_OrderedIntent1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,9542,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Service1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,19307,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11667,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Broadcast1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,9370,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Service1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,9813,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,8759,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,7169,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,9086,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12159,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,9548,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,15362,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,13033,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,22524,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,25381,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,18968,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,17880,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14305,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,15148,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14463,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10611,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,14668,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14575,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,13816,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/BroadcastTaintAndLeak1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12838,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,12208,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11568,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,13603,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13580,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink2.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13019,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSource1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12689,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ServiceCommunication1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11038,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/SharedPreferences1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10953,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11689,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11791,1,0.157894737,0.272727273,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence3.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13689,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivitySavedState1.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13988,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle2.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14095,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/FragmentLifecycle2.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12673,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence1.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,15007,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence2.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14237,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence3.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14745,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/SharedPreferenceChanged1.apk,Lifecycle,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12705,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/JavaIDFunction.apk,Native,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12355,1,0.2,0.333333333,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SinkInNativeCode.apk,Native,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13393,1,0.2,0.333333333,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SinkInNativeLibCode.apk,Native,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11534,1,0.2,0.333333333,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SourceInNativeCode.apk,Native,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10010,1,0.2,0.333333333,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection2.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10758,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection3.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11754,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection4.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,20389,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection5.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,16946,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection6.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12236,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection7.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14139,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection8.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12995,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection9.apk,Reflection,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12038,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/ActivityCommunication2.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,17266,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/ActivityCommunication2.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,13901,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/AllReflection.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11369,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyIntent.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,18986,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyIntentReceive.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,17144,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlySMS.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10926,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10901,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony_Dynamic.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13703,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony_Reverse.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,10597,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony_Substring.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,11083,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/SharedPreferences1.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,12355,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/SharedPreferences1.apk,Reflection_ICC,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,13207,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper1.apk,SelfModification,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,13244,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper1.apk,SelfModification,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,14208,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper2.apk,SelfModification,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,9856,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper3.apk,SelfModification,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,9053,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper3.apk,SelfModification,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,8606,0,0,0,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/TimerTask1.apk,Threading,config_FlowDroid_callbackanalyzerdef.xml,TRUE,FALSE,16049,1,0.833333333,0.909090909,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,config_FlowDroid_callbackanalyzerdef.xml,FALSE,TRUE,19526,1,1,1,0.88172043,0.5125,0.648221344,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/DirectLeak1.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,15459,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/Library2.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,13712,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/Obfuscation1.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,19336,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak1.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,17549,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak2.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,17739,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PublicAPIField2.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,14207,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/View1.apk,AndroidSpecific,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,16802,1,0.7,0.823529412,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess1.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,FALSE,FALSE,18533,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess2.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,FALSE,FALSE,12843,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess3.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,14894,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess5.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,FALSE,FALSE,12526,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayCopy1.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,10438,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayToString1.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,13533,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/HashMapAccess1.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,FALSE,FALSE,13306,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ListAccess1.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,FALSE,FALSE,16036,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/MultidimensionalArray1.apk,ArraysAndLists,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,12047,0.444444444,1,0.615384615,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/AnonymousClass1.apk,Callbacks,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,19100,0.866666667,0.928571429,0.896551724,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button1.apk,Callbacks,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,13022,0.866666667,0.928571429,0.896551724,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,15313,0.866666667,0.928571429,0.896551724,0.88172043,0.5125,0.648221344,1,4
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,15069,0.866666667,0.928571429,0.896551724,0.88172043,0.5125,0.648221344,1,4
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_FlowDroid_callbackanalyzerdef.xml,TRUE,TRUE,17461,0.866666667,0.928571429,0.896551724,0.88172043,0.5125,0.648221344,1,4
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_FlowDroid_callbackanalyzerdef.xml,FALSE,FALSE,13778,0.866666667,0.928571429,0.896551724,0.88172043,0.5125,0.648221344,1,4
