apk;generating_script;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_48.xml;0;390258.60807701247;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_54.xml;0;7206836.114732025;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_47.xml;0;510860.08016200503;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_50.xml;0;1175861.4909090102;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_56.xml;0;208141.5396949742;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_44.xml;32;499971.9255119562;0;0;28;8
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_51.xml;0;1966223.8363719662;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_45.xml;0;169030.7313919766;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_34.xml;0;171908.09214499313;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_61.xml;0;2654480.4347740137;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_46.xml;0;1006443.2694549905;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_39.xml;0;1614554.8960170127;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_53.xml;51;1590350.7409830345;0;0;28;7
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_30.xml;144;631159.6531569958;0;0;28;20
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_5.xml;0;288870.710483985;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_49.xml;0;54802.97411204083;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_43.xml;0;1681388.292951975;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_57.xml;0;1727583.361550991;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_62.xml;0;1609714.8899000022;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_63.xml;0;278167.2748440178;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_60.xml;0;280331.27017703373;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_64.xml;0;1106753.057310998;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_65.xml;0;6188257.030329958;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_69.xml;0;688584.4683760079;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_67.xml;0;309458.28231202904;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_66.xml;34;885435.4090350098;0;0;28;11
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_6.xml;0;84471.07305697864;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_76.xml;0;449115.20100501366;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_70.xml;0;203900.0353079755;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_4.xml;0;535382.6169060194;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_68.xml;0;1116044.783852005;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_72.xml;10;672946.7529029935;0;0;28;4
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_75.xml;16;841385.1866219775;0;0;28;6
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_8.xml;6;255382.67913399613;0;0;28;2
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_71.xml;0;1502699.5456130244;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_73.xml;22;839469.0255949972;0;0;28;9
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_7.xml;0;287724.7810160043;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_9.xml;0;55357.378221000545;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_10.xml;0;7203376.726220013;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_12.xml;0;75844.55848997459;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_58.xml;88;671710.9140849789;0;0;28;16
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_13.xml;0;197878.4504609648;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_59.xml;78;973561.1437850166;0;0;28;10
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_14.xml;0;962813.9853819739;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_15.xml;0;84284.70333199948;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/anupam.acrylic_17.apk;config_DroidSafe_74.xml;21;1252705.8254540316;0;0;28;4
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_11.xml;0;1383869.5456970017;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_0.xml;0;286060.74686400825;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_18.xml;0;70550.5360350362;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_19.xml;0;633993.0230480386;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_17.xml;0;1391803.626339999;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_16.xml;0;271175.505540974;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_22.xml;0;2168906.873980013;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_26.xml;0;2213315.654664999;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_23.xml;0;974436.0612360178;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_20.xml;0;2650016.8731079902;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_21.xml;0;152611.01612396305;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_1.xml;0;474619.22648199834;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_25.xml;0;503416.9323989772;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_27.xml;0;158514.15489200735;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_31.xml;0;374245.7443330204;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_33.xml;0;130216.22528799344;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_29.xml;0;4367899.561035039;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_28.xml;0;92379.77601995226;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_32.xml;0;320949.77790501434;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_2.xml;0;1288810.620727978;27;0;215;0
