apk;config;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/org.jsl.wfwt_14.apk;config_DroidSafe_0.xml;0;133032.01851528138;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/net.zygotelabs.locker_11.apk;config_DroidSafe_0.xml;0;133088.13197305426;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/com.notriddle.budget_44.apk;config_DroidSafe_0.xml;0;150078.98026611656;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/eu.polarclock_10.apk;config_DroidSafe_0.xml;0;115066.76817592233;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/com.miqote.shanawp_10.apk;config_DroidSafe_0.xml;0;117592.71988738328;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/ru.henridellal.dialer_10.apk;config_DroidSafe_0.xml;0;127166.19089106098;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/net.tedstein.AndroSS_17.apk;config_DroidSafe_0.xml;0;116715.932731051;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_0.xml;0;171605.41822807863;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/daniel_32.flexiblewallpaper_2.apk;config_DroidSafe_0.xml;0;103534.11085018888;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/org.dnaq.dialer2_17.apk;config_DroidSafe_0.xml;0;136561.34606478736;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/daniel_32.flexiblewallpaper_2.apk;config_DroidSafe_1.xml;0;268218.87735510245;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/org.dyndns.sven_ola.debian_kit_6.apk;config_DroidSafe_0.xml;0;133071.9742886722;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/pt.isec.tp.am_4.apk;config_DroidSafe_0.xml;0;127167.51034511253;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/org.jfedor.frozenbubble_54.apk;config_DroidSafe_0.xml;0;149776.06808394194;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/org.ninthfloor.copperpdf_4.apk;config_DroidSafe_0.xml;0;136242.28858901188;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication2/twoway/jackpal.androidterm_72.apk;config_DroidSafe_0.xml;0;149649.73296318203;0;0;0;0
