apk,category,config,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,single_flows,num_flows
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,1583,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication1.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,604532,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,603539,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,FALSE,TRUE,927,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,FALSE,TRUE,603741,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,1276,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,604625,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,FALSE,TRUE,1180,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,FALSE,TRUE,602650,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,911,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,FALSE,TRUE,603549,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_DroidSafe_apicalldepth0.xml,TRUE,FALSE,1335,0,0,0,0,0,0,0,0
