apk,category,config,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,single_flows,num_flows
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/IP1.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,380546,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PI1.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,433836,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PlayStore1.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,315652,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PlayStore2.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,604797,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Sensors1.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,423660,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/SubscriberId1.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,470020,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/VoiceMail1.apk,EmulatorDetection,config_DroidSafe_42.xml,TRUE,FALSE,359996,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity1.apk,FieldAndObjectSensitivity,config_DroidSafe_42.xml,FALSE,TRUE,401786,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity2.apk,FieldAndObjectSensitivity,config_DroidSafe_42.xml,FALSE,TRUE,372750,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity3.apk,FieldAndObjectSensitivity,config_DroidSafe_42.xml,TRUE,FALSE,330833,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity4.apk,FieldAndObjectSensitivity,config_DroidSafe_42.xml,FALSE,TRUE,408022,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/InheritedObjects1.apk,FieldAndObjectSensitivity,config_DroidSafe_42.xml,TRUE,FALSE,311684,0,0,0,0,0,0,0,0
