apk;generating_script;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_2way_0.xml;0;20874.45543007925;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/trikita.talalarmo_19.apk;config_FlowDroid_2way_1.xml;0;106927.87274112925;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.tedstein.AndroSS_17.apk;config_FlowDroid_2way_1.xml;0;40201.23455906287;4;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_2way_1.xml;0;33205.767835024744;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.notriddle.budget_44.apk;config_FlowDroid_2way_0.xml;0;31763.968979008496;2;0;8;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.lonamiwebs.klooni_820.apk;config_FlowDroid_2way_1.xml;0;122335.3107990697;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_2way_0.xml;1;48659.03165796772;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_2way_1.xml;0;39662.54182881676;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_0.xml;5;508358.75947610475;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.polarclock_10.apk;config_FlowDroid_2way_1.xml;0;25102.709735976532;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_1.xml;0;38019.27078794688;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jfedor.frozenbubble_54.apk;config_FlowDroid_2way_1.xml;0;151085.05547908135;6;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_2way_1.xml;0;32198.534620925784;2;0;19;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/ru.henridellal.dialer_10.apk;config_FlowDroid_2way_1.xml;0;71996.92753492855;7;0;33;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_2way_1.xml;0;27554.747788002715;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.tuxpaint_923.apk;config_FlowDroid_2way_1.xml;0;55818.26569698751;4;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_0.xml;0;62404.74762907252;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.nutomic.ensichat_17.apk;config_FlowDroid_2way_1.xml;0;500916.87775496393;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_1.xml;0;176420.26549996808;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.miqote.shanawp_10.apk;config_FlowDroid_2way_0.xml;0;26118.895533960313;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_2.xml;0;56916.0100070294;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.zamedev.gloomydungeons2.opensource_1602221800.apk;config_FlowDroid_2way_1.xml;0;113238.18589793518;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.khertan.forrunners_101030.apk;config_FlowDroid_2way_1.xml;0;48569.16222209111;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dnaq.dialer2_17.apk;config_FlowDroid_2way_0.xml;13;36151.61781408824;10;2;97;1
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/pt.isec.tp.am_4.apk;config_FlowDroid_2way_1.xml;0;51536.179122980684;1;0;2;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.zygotelabs.locker_11.apk;config_FlowDroid_2way_1.xml;0;37185.0640878547;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/nya.miku.wishmaster_54.apk;config_FlowDroid_2way_1.xml;0;150673.16061793827;3;0;82;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dnaq.dialer2_17.apk;config_FlowDroid_2way_1.xml;6;82604.72582187504;10;1;97;1
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.tedstein.AndroSS_17.apk;config_FlowDroid_2way_2.xml;0;44459.53713590279;4;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.miqote.shanawp_10.apk;config_FlowDroid_2way_1.xml;0;30908.069954952225;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jsl.wfwt_14.apk;config_FlowDroid_2way_2.xml;0;66632.87040079013;4;0;53;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_2way_2.xml;0;41394.60793416947;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.tuxpaint_923.apk;config_FlowDroid_2way_2.xml;0;66736.2133609131;4;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/trikita.talalarmo_19.apk;config_FlowDroid_2way_2.xml;0;262274.3784801569;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.polarclock_10.apk;config_FlowDroid_2way_2.xml;0;29557.90035217069;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/ru.henridellal.dialer_10.apk;config_FlowDroid_2way_2.xml;0;39806.767798028886;7;0;33;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_0.xml;87;2305169.2391240504;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.notriddle.budget_44.apk;config_FlowDroid_2way_2.xml;0;33090.98665881902;2;0;8;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/jackpal.androidterm_72.apk;config_FlowDroid_2way_2.xml;0;68257.88075500168;1;0;40;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_2way_2.xml;0;35817.59259500541;2;0;19;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/anupam.acrylic_17.apk;config_FlowDroid_2way_2.xml;0;41532.074328977615;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dnaq.dialer2_17.apk;config_FlowDroid_2way_2.xml;0;40041.040173964575;10;0;97;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.zygotelabs.locker_11.apk;config_FlowDroid_2way_2.xml;0;37923.636814113706;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/anupam.acrylic_17.apk;config_FlowDroid_2way_1.xml;0;34091.77590790205;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/pt.isec.tp.am_4.apk;config_FlowDroid_2way_2.xml;0;55616.14503781311;1;0;2;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_2way_2.xml;0;28296.834694920108;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.zamedev.gloomydungeons2.opensource_1602221800.apk;config_FlowDroid_2way_2.xml;0;187439.198018983;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_2way_2.xml;0;32832.75633514859;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jfedor.frozenbubble_54.apk;config_FlowDroid_2way_2.xml;0;103266.32112101652;6;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.khertan.forrunners_101030.apk;config_FlowDroid_2way_2.xml;0;54329.021021025255;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.nutomic.ensichat_17.apk;config_FlowDroid_2way_2.xml;0;444812.0699459687;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.miqote.shanawp_10.apk;config_FlowDroid_2way_2.xml;0;31882.53825996071;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/nya.miku.wishmaster_54.apk;config_FlowDroid_2way_2.xml;0;1251171.4315719437;3;0;82;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_2.xml;0;1459246.087060077;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_1.xml;0;4746260.4946971405;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.alketii.mightyknight_1.apk;config_FlowDroid_2way_2.xml;0;67165.78222089447;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_2.xml;0;304396.7687659897;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/protect.budgetwatch_29.apk;config_FlowDroid_2way_2.xml;0;586479.341353057;2;0;23;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_2way_3.xml;0;32093.22437411174;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.lonamiwebs.klooni_820.apk;config_FlowDroid_2way_2.xml;0;323222.16198802926;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/trikita.talalarmo_19.apk;config_FlowDroid_2way_3.xml;0;73782.48532302678;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jsl.wfwt_14.apk;config_FlowDroid_2way_3.xml;0;46924.42960385233;4;0;53;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_2.xml;0;3418540.599752916;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/ru.henridellal.dialer_10.apk;config_FlowDroid_2way_3.xml;0;43530.44220688753;7;0;33;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/jackpal.androidterm_72.apk;config_FlowDroid_2way_3.xml;0;52854.7548269853;1;0;40;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.polarclock_10.apk;config_FlowDroid_2way_3.xml;0;31533.018362009898;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.notriddle.budget_44.apk;config_FlowDroid_2way_3.xml;0;42042.84334811382;2;0;8;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_3.xml;0;41641.29186794162;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.alketii.mightyknight_1.apk;config_FlowDroid_2way_3.xml;0;89899.46218789555;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/nya.miku.wishmaster_54.apk;config_FlowDroid_2way_0.xml;49;2021574.0408198908;3;0;82;8
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dnaq.dialer2_17.apk;config_FlowDroid_2way_3.xml;3;41842.96937799081;10;1;97;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.zygotelabs.locker_11.apk;config_FlowDroid_2way_3.xml;0;50927.324935095385;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.tuxpaint_923.apk;config_FlowDroid_2way_3.xml;0;68811.96962599643;4;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_2way_3.xml;0;35090.28468793258;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.tedstein.AndroSS_17.apk;config_FlowDroid_2way_3.xml;0;38891.07902906835;4;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.miqote.shanawp_10.apk;config_FlowDroid_2way_3.xml;0;36293.14867500216;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/anupam.acrylic_17.apk;config_FlowDroid_2way_3.xml;0;39902.68398588523;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_2way_3.xml;0;50234.31421397254;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.khertan.forrunners_101030.apk;config_FlowDroid_2way_3.xml;0;49089.310626965016;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.lonamiwebs.klooni_820.apk;config_FlowDroid_2way_3.xml;0;54027.18843193725;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/protect.budgetwatch_29.apk;config_FlowDroid_2way_3.xml;0;79307.35825910233;2;0;23;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_2way_3.xml;0;40742.03267414123;2;0;19;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/pt.isec.tp.am_4.apk;config_FlowDroid_2way_3.xml;0;55206.9605209399;1;0;2;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_3.xml;0;66829.08898289315;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_1.xml;0;6567299.676944967;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.nutomic.ensichat_17.apk;config_FlowDroid_2way_3.xml;0;308725.25821602903;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jfedor.frozenbubble_54.apk;config_FlowDroid_2way_3.xml;0;104540.19875195809;6;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.zamedev.gloomydungeons2.opensource_1602221800.apk;config_FlowDroid_2way_3.xml;0;156159.25078396685;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/nya.miku.wishmaster_54.apk;config_FlowDroid_2way_3.xml;1;804508.2462360151;3;0;82;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_3.xml;8;76261.41094020568;27;0;215;8
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_1.xml;0;7207073.800526094;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_2way_4.xml;0;26668.89142198488;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.tedstein.AndroSS_17.apk;config_FlowDroid_2way_4.xml;0;29027.791827218607;4;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.alketii.mightyknight_1.apk;config_FlowDroid_2way_1.xml;0;7213781.531257089;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/trikita.talalarmo_19.apk;config_FlowDroid_2way_4.xml;0;49357.021011877805;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_2way_4.xml;0;36978.39585505426;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_2way_4.xml;0;30437.88078892976;2;0;19;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jsl.wfwt_14.apk;config_FlowDroid_2way_4.xml;0;38060.552421957254;4;0;53;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_0.xml;33;54019.82303382829;27;6;215;18
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/protect.budgetwatch_29.apk;config_FlowDroid_2way_1.xml;0;7208928.121261066;2;0;23;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_4.xml;8;47224.53027893789;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/jackpal.androidterm_72.apk;config_FlowDroid_2way_4.xml;0;42727.22887387499;1;0;40;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.polarclock_10.apk;config_FlowDroid_2way_4.xml;0;24529.73848907277;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.dnaq.dialer2_17.apk;config_FlowDroid_2way_4.xml;2;33404.88896006718;10;1;97;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.notriddle.budget_44.apk;config_FlowDroid_2way_4.xml;0;32598.562130937353;2;0;8;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.tuxpaint_923.apk;config_FlowDroid_2way_4.xml;0;45785.50978610292;4;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/ru.henridellal.dialer_10.apk;config_FlowDroid_2way_4.xml;0;32883.02539708093;7;0;33;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_4.xml;1;40801.25460680574;27;0;215;1
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_4.xml;0;65913.92865916714;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/com.miqote.shanawp_10.apk;config_FlowDroid_2way_4.xml;0;29050.76856701635;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.zygotelabs.locker_11.apk;config_FlowDroid_2way_4.xml;0;35910.49704304896;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_2way_4.xml;0;24666.483131004497;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/anupam.acrylic_17.apk;config_FlowDroid_2way_4.xml;0;32592.79124601744;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/io.github.alketii.mightyknight_1.apk;config_FlowDroid_2way_4.xml;0;50277.439682977274;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_4.xml;0;321975.8217979688;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jfedor.frozenbubble_54.apk;config_FlowDroid_2way_4.xml;0;61352.26971982047;6;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_3.xml;6;1484705.1595998928;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/pt.isec.tp.am_4.apk;config_FlowDroid_2way_4.xml;0;34061.16189900786;1;0;2;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.khertan.forrunners_101030.apk;config_FlowDroid_2way_4.xml;0;39781.65630111471;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_4.xml;0;247074.49795887806;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.jsl.wfwt_14.apk;config_FlowDroid_2way_5.xml;0;45557.70389596;4;0;53;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_3.xml;0;3213580.8302031364;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/jackpal.androidterm_72.apk;config_FlowDroid_2way_5.xml;0;45749.335716012865;1;0;40;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/protect.budgetwatch_29.apk;config_FlowDroid_2way_4.xml;7;110052.84415418282;2;0;23;2
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_5.xml;0;41682.44932987727;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication1/twoway/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_2way_5.xml;0;37141.00775704719;0;0;0;0
