apk;config;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/eu.polarclock_10.apk;config_FlowDroid_maxcallbacks1.xml;0;28906.46218089387;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_maxcallbacks1.xml;0;43784.93640618399;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.nutomic.ensichat_17.apk;config_FlowDroid_maxcallbacks1.xml;0;74401.69795509428;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_maxcallbacks1.xml;0;29062.41023913026;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.jsl.wfwt_14.apk;config_FlowDroid_maxcallbacks1.xml;0;43842.44845993817;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/jackpal.androidterm_72.apk;config_FlowDroid_maxcallbacks1.xml;0;43745.22458692081;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/anupam.acrylic_17.apk;config_FlowDroid_maxcallbacks1.xml;0;44419.39946403727;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/trikita.talalarmo_19.apk;config_FlowDroid_maxcallbacks1.xml;0;52606.0685000848;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.dnaq.dialer2_17.apk;config_FlowDroid_maxcallbacks1.xml;2;44416.14108812064;5;1;51;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_maxcallbacks1.xml;0;55867.85168014467;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_maxcallbacks1.xml;0;40550.873956875876;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.notriddle.budget_44.apk;config_FlowDroid_maxcallbacks1.xml;0;43753.16275586374;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_maxcallbacks1.xml;0;43647.81429199502;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/ru.henridellal.dialer_10.apk;config_FlowDroid_maxcallbacks1.xml;0;43719.93850800209;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.tuxpaint_923.apk;config_FlowDroid_maxcallbacks1.xml;0;52563.773372909054;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.zygotelabs.locker_11.apk;config_FlowDroid_maxcallbacks1.xml;0;52385.239297989756;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.jfedor.frozenbubble_54.apk;config_FlowDroid_maxcallbacks1.xml;0;54063.1831928622;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_maxcallbacks1.xml;0;57869.89174503833;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.tedstein.AndroSS_17.apk;config_FlowDroid_maxcallbacks1.xml;0;43764.89367289469;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_maxcallbacks1.xml;0;39135.821010917425;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/pt.isec.tp.am_4.apk;config_FlowDroid_maxcallbacks1.xml;0;44452.30556698516;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/protect.budgetwatch_29.apk;config_FlowDroid_maxcallbacks1.xml;0;65373.78481007181;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.khertan.forrunners_101030.apk;config_FlowDroid_maxcallbacks1.xml;0;44128.21493507363;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/io.github.alketii.mightyknight_1.apk;config_FlowDroid_maxcallbacks1.xml;0;52388.18284892477;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_maxcallbacks50.xml;0;30046.03969003074;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/io.github.lonamiwebs.klooni_820.apk;config_FlowDroid_maxcallbacks1.xml;0;52381.71434705146;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.osmand.plus_355.apk;config_FlowDroid_maxcallbacks1.xml;0;183426.90967698582;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.miqote.shanawp_10.apk;config_FlowDroid_maxcallbacks1.xml;0;44353.79454004578;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.zamedev.gloomydungeons2.opensource_1602221800.apk;config_FlowDroid_maxcallbacks1.xml;0;72003.61149897799;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/eu.kanade.tachiyomi_41.apk;config_FlowDroid_maxcallbacks1.xml;0;147259.5929140225;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.jsl.wfwt_14.apk;config_FlowDroid_maxcallbacks50.xml;0;30744.66844787821;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/nya.miku.wishmaster_54.apk;config_FlowDroid_maxcallbacks1.xml;1;352268.3153289836;0;0;67;1
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/trikita.talalarmo_19.apk;config_FlowDroid_maxcallbacks50.xml;0;51092.73278992623;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.tedstein.AndroSS_17.apk;config_FlowDroid_maxcallbacks50.xml;0;33619.01053786278;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_maxcallbacks50.xml;8;61356.71491897665;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_maxcallbacks50.xml;0;52852.595122065395;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.notriddle.budget_44.apk;config_FlowDroid_maxcallbacks50.xml;0;40908.30369503237;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/eu.polarclock_10.apk;config_FlowDroid_maxcallbacks50.xml;0;28825.483269058168;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/ru.henridellal.dialer_10.apk;config_FlowDroid_maxcallbacks50.xml;0;45974.003456067294;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_maxcallbacks50.xml;0;53776.18992701173;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/jackpal.androidterm_72.apk;config_FlowDroid_maxcallbacks50.xml;0;62860.66708993167;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.tuxpaint_923.apk;config_FlowDroid_maxcallbacks50.xml;0;69844.0813999623;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_maxcallbacks50.xml;0;40233.55487198569;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/anupam.acrylic_17.apk;config_FlowDroid_maxcallbacks50.xml;0;42563.450190005824;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.dnaq.dialer2_17.apk;config_FlowDroid_maxcallbacks50.xml;2;47056.86501506716;5;1;51;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.zygotelabs.locker_11.apk;config_FlowDroid_maxcallbacks50.xml;0;49281.98096784763;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_maxcallbacks50.xml;0;36574.58408595994;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.miqote.shanawp_10.apk;config_FlowDroid_maxcallbacks50.xml;0;42229.86598801799;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.khertan.forrunners_101030.apk;config_FlowDroid_maxcallbacks50.xml;0;52455.54818515666;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/io.github.lonamiwebs.klooni_820.apk;config_FlowDroid_maxcallbacks50.xml;0;54395.02277504653;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_maxcallbacks50.xml;0;49877.20675417222;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.nutomic.ensichat_17.apk;config_FlowDroid_maxcallbacks50.xml;0;139787.6458959654;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/io.github.alketii.mightyknight_1.apk;config_FlowDroid_maxcallbacks50.xml;0;67281.68084216304;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/pt.isec.tp.am_4.apk;config_FlowDroid_maxcallbacks50.xml;0;41592.27463998832;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.jfedor.frozenbubble_54.apk;config_FlowDroid_maxcallbacks50.xml;0;88782.76741807349;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_maxcallbacks80.xml;0;44929.74410299212;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.jsl.wfwt_14.apk;config_FlowDroid_maxcallbacks80.xml;0;45430.896478006616;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.zamedev.gloomydungeons2.opensource_1602221800.apk;config_FlowDroid_maxcallbacks50.xml;0;431926.3764510397;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/eu.polarclock_10.apk;config_FlowDroid_maxcallbacks80.xml;0;29790.1816139929;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/protect.budgetwatch_29.apk;config_FlowDroid_maxcallbacks50.xml;10;124795.08975893259;1;0;20;2
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_maxcallbacks80.xml;8;50084.301113849506;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/eu.kanade.tachiyomi_41.apk;config_FlowDroid_maxcallbacks50.xml;0;342990.9650669433;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.tedstein.AndroSS_17.apk;config_FlowDroid_maxcallbacks80.xml;0;37251.68802589178;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_maxcallbacks80.xml;0;28710.633222013712;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/net.osmand.plus_355.apk;config_FlowDroid_maxcallbacks50.xml;0;384700.09744004346;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/trikita.talalarmo_19.apk;config_FlowDroid_maxcallbacks80.xml;0;46312.11990187876;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.notriddle.budget_44.apk;config_FlowDroid_maxcallbacks80.xml;0;34473.24716812;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/jackpal.androidterm_72.apk;config_FlowDroid_maxcallbacks80.xml;0;49222.34790213406;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_maxcallbacks80.xml;0;50132.358714938164;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.tuxpaint_923.apk;config_FlowDroid_maxcallbacks80.xml;0;68830.92072606087;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_maxcallbacks80.xml;0;35190.19765499979;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/com.nutomic.ensichat_17.apk;config_FlowDroid_maxcallbacks80.xml;0;106899.50621593744;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/anupam.acrylic_17.apk;config_FlowDroid_maxcallbacks80.xml;0;30220.8488881588;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication3/singleconf/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_maxcallbacks80.xml;0;25792.957679135725;0;0;0;0
