apk,config,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,enablereflection,singlejoinpointabstraction
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aliasalgof.xml,44,1275270.967,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aliasalgolazy.xml,0,463399.5347,LAZY,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aliasalgonone.xml,33,380449.692,NONE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aliasalgoptsbased.xml,0,432202.0948,PTSBASED,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aliasflowin.xml,37,1514650.569,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength1.xml,66,2221218.864,FLOWSENSITIVE,1,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength10.xml,44,1041157.375,FLOWSENSITIVE,10,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength2.xml,49,1531020.998,FLOWSENSITIVE,2,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength20.xml,40,1342915.927,FLOWSENSITIVE,20,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength3.xml,38,1559612.318,FLOWSENSITIVE,3,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength4.xml,43,1613027.963,FLOWSENSITIVE,4,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength5.xml,43,1380886.412,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_aplength7.xml,35,1210242.711,FLOWSENSITIVE,7,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_callbackanalyzerdef.xml,43,1366639.988,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_callbackanalyzerfast.xml,40,14318.81885,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_cgalgoauto.xml,39,1532291.216,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_cgalgocha.xml,58,858874.6666,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_cgalgogeom.xml,42,1754208.813,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_cgalgorta.xml,32,2164226.094,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_cgalgospark.xml,37,1240477.879,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_cgalgovta.xml,40,1242396.008,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,VTA,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_codeeliminationnone.xml,48,1339840.617,FLOWSENSITIVE,5,DEFAULT,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_codeeliminationpc.xml,39,1249815.777,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_codeeliminationrc.xml,40,1576440.508,FLOWSENSITIVE,5,DEFAULT,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_dataflowsolvercsf.xml,36,1618173.189,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_dataflowsolverfin.xml,79,2733956.429,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,FLOWINSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_enablereflection.xml,50,3097341.582,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,TRUE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_implicitall.xml,113,1019005.45,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ALL,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_implicitarronly.xml,36,1557269.125,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_implicitnone.xml,44,1727777.577,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain0.xml,36,1399168.456,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain1.xml,39,1355680.745,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain10.xml,40,1491786.737,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,10,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain100.xml,39,1250147.538,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,100,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain110.xml,45,1275896.387,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,110,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain120.xml,46,1419688.243,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,120,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain150.xml,37,1464008.087,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,150,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain2.xml,37,1583724.209,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,2,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain20.xml,42,1769149.786,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,20,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain200.xml,42,1271141.638,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,200,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain3.xml,41,1696655.779,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,3,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain4.xml,38,1563930.101,FLOWSENSITIVE,6,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,4,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain5.xml,35,1483338.802,FLOWSENSITIVE,7,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,5,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain50.xml,42,1237943.55,FLOWSENSITIVE,8,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,50,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain600.xml,32,1187258.546,FLOWSENSITIVE,9,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,600,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain7.xml,41,1544905.546,FLOWSENSITIVE,10,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,7,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain80.xml,47,1383886.644,FLOWSENSITIVE,11,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,80,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbackchain90.xml,41,1410302.505,FLOWSENSITIVE,12,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,90,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks1.xml,34,1366060.881,FLOWSENSITIVE,13,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,1,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks10.xml,40,1527977,FLOWSENSITIVE,14,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,10,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks100.xml,44,1288853.876,FLOWSENSITIVE,15,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks110.xml,38,1256787.353,FLOWSENSITIVE,16,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,110,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks120.xml,39,1296161.29,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,120,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks150.xml,39,1208943.891,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,150,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks2.xml,40,1369024.63,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,2,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks20.xml,41,1392554.879,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,20,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks200.xml,48,1561519.599,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,200,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks3.xml,39,1551950.321,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,3,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks4.xml,39,1394018.714,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,4,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks5.xml,41,1516658.447,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,5,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks50.xml,41,1438895.878,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,50,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks600.xml,36,1218358.074,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,600,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks7.xml,44,1596526.025,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,7,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks80.xml,38,1255838.015,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,80,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_maxcallbacks90.xml,37,1375087.435,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,90,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a-armeabi-v7a-x86-x86_64)(nodpi)_apkmirror.com.apk,config_FlowDroid_nocallback.xml,31,1095266.7,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,AUTO,CONTEXTFLOWSENSITIVE,NONE,100,-1,CONTEXTSENSITIVE,NONE,DEFAULT,FALSE,TRUE,FALSE,FALSE,FALSE
