replication,apk,config,num_flows,time,apicalldepth,kobjsens,pta,analyzestrings_unfiltered,filetransforms,ignoreexceptionflows,ignorenocontextflows,implicitflow,imprecisestrings,limitcontextforcomplex,limitcontextforgui,limitcontextforstrings,multipassfb,noarrayindex,noclinitcontext,noclonestatics,nofallback,nojsa,noscalaropts,nova,preciseinfoflow,transfertaintfield,typesforcontext,num_matches,num_true,num_false,precision
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,69,0,7204691.813,200,18,spark,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,70,0,7206350.828,600,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,71,0,7206288.635,600,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,72,0,7206463.331,600,3,spark,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,73,0,7206477.224,600,4,spark,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,74,0,7206996.404,600,5,spark,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,75,0,7205513.829,600,6,spark,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/com.nutomic.ensichat_17.apk,76,0,7206639.202,600,18,geo,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,0,0,217085.477,0,1,paddle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,1,0,407132.7266,0,2,geo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,2,0,502119.1855,0,3,spark,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,3,0,134831.2753,0,4,paddle,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,4,0,485002.5706,0,5,geo,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,5,0,140849.8082,0,6,spark,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,6,0,53792.43766,0,18,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,7,0,177532.9167,1,1,geo,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,8,2,179641.4854,1,2,spark,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,9,0,66688.06316,1,3,paddle,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,10,0,7202065.766,1,4,geo,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,11,4,202900.1493,1,5,spark,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,12,0,74016.7537,1,6,paddle,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,13,0,425001.1819,1,18,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,14,2,211301.701,50,1,spark,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,15,0,63565.37005,50,2,paddle,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,16,0,104316.6027,50,3,geo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,17,0,4935644.378,50,4,spark,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,18,0,143876.6652,50,5,paddle,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,19,0,669277.6946,50,6,geo,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,20,0,4903264.395,50,18,spark,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,21,0,232857.9376,80,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,22,0,4535985.125,80,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,23,2,404177.8528,80,3,spark,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,24,6,206274.2507,80,4,spark,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,25,0,533340.4783,80,5,geo,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,26,0,3653536.188,80,6,spark,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,27,0,98924.75412,80,18,paddle,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,28,0,123365.6958,90,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,29,0,3911655.703,90,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,30,6,430704.7998,90,3,spark,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,31,0,486316.2231,90,4,geo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,32,0,345974.901,90,5,geo,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,33,0,159286.6241,90,6,paddle,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,34,0,241970.7947,90,18,geo,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,35,0,72518.78821,100,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,36,0,3882327.719,100,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,37,0,4649332.304,100,3,spark,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,38,0,7163427.933,100,4,geo,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,39,0,522668.7151,100,5,geo,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,40,2,567680.6073,100,6,spark,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,41,0,4145339.759,100,18,spark,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,42,0,355672.4593,110,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,43,0,7206982.51,110,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,44,6,330700.4402,110,3,spark,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,45,0,236032.7628,110,4,paddle,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,46,0,7208674.168,110,5,geo,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,47,0,7202385.784,110,6,geo,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,48,2,164358.4912,110,18,spark,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,49,0,55219.1674,120,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,50,0,5890136.628,120,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,51,0,7204033.346,120,3,spark,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,52,0,145509.57,120,4,paddle,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,53,6,268599.1327,120,5,spark,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,54,0,4301152.85,120,6,geo,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,55,0,273514.8963,120,18,geo,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,56,0,148988.5151,150,1,paddle,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,57,0,7203210.175,150,2,geo,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,58,6,427792.0642,150,3,spark,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0,1
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,59,6,668578.517,150,4,spark,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,60,0,262218.1565,150,5,paddle,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,61,6,480567.904,150,6,spark,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0
3,/home/asm140830/Documents/benchmarks/FossDroid31/results/DroidSafe/repetition_3/2_way/daniel_32.flexiblewallpaper_2.apk,62,0,680669.1804,150,18,geo,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0
