repetition,apk,config,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction,num_matches,num_true,num_false,precision
2,anupam.acrylic_17.apk,config_FlowDroid_0.xml,0,30434.78023,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_0.xml,33,56086.45295,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,3,17,0.15
2,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_0.xml,1,46241.62423,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_0.xml,0,75822.20276,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,com.miqote.shanawp_10.apk,config_FlowDroid_0.xml,0,27626.27659,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,com.notriddle.budget_44.apk,config_FlowDroid_0.xml,0,35405.03909,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,com.nutomic.ensichat_17.apk,config_FlowDroid_0.xml,0,168805.2269,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_0.xml,0,23994.49594,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,eu.kanade.tachiyomi_41.apk,config_FlowDroid_0.xml,95,1503586.687,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,eu.polarclock_10.apk,config_FlowDroid_0.xml,0,31005.25941,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,io.github.alketii.mightyknight_1.apk,config_FlowDroid_0.xml,0,45644.39382,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_0.xml,0,108880.9537,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,jackpal.androidterm_72.apk,config_FlowDroid_0.xml,0,46237.58843,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,net.khertan.forrunners_101030.apk,config_FlowDroid_0.xml,0,46490.89513,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,net.osmand.plus_355.apk,config_FlowDroid_0.xml,8,630492.8323,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0
2,net.tedstein.AndroSS_17.apk,config_FlowDroid_0.xml,0,35533.52122,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,net.zygotelabs.locker_11.apk,config_FlowDroid_0.xml,0,34298.17062,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,nya.miku.wishmaster_54.apk,config_FlowDroid_0.xml,55,2236876.857,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,0,3,0
2,org.dnaq.dialer2_17.apk,config_FlowDroid_0.xml,13,35130.27493,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,1,0.666666667
2,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_0.xml,0,36422.8103,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,org.jfedor.frozenbubble_54.apk,config_FlowDroid_0.xml,6,732787.3627,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,org.jsl.wfwt_14.apk,config_FlowDroid_0.xml,6,46374.57343,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,0.5
2,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_0.xml,0,28179.27958,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,org.tuxpaint_923.apk,config_FlowDroid_0.xml,0,54466.63609,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_0.xml,7,403294.9462,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,protect.budgetwatch_29.apk,config_FlowDroid_0.xml,0,92423.2186,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,pt.isec.tp.am_4.apk,config_FlowDroid_0.xml,0,30222.74633,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,ru.henridellal.dialer_10.apk,config_FlowDroid_0.xml,0,41083.385,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,trikita.talalarmo_19.apk,config_FlowDroid_0.xml,0,51353.56865,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_0.xml,53,51305.20388,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,0,0,0
2,anupam.acrylic_17.apk,config_FlowDroid_1.xml,0,42600.7109,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_1.xml,0,7203868.846,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_1.xml,0,55244.22853,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_1.xml,0,114874.5836,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,com.miqote.shanawp_10.apk,config_FlowDroid_1.xml,0,40740.97387,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,com.notriddle.budget_44.apk,config_FlowDroid_1.xml,0,37079.73851,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,com.nutomic.ensichat_17.apk,config_FlowDroid_1.xml,0,481445.3081,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_1.xml,0,30677.24087,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,eu.kanade.tachiyomi_41.apk,config_FlowDroid_1.xml,0,4482012.591,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,eu.polarclock_10.apk,config_FlowDroid_1.xml,0,29811.05641,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,io.github.alketii.mightyknight_1.apk,config_FlowDroid_1.xml,0,63650.85961,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_1.xml,0,154851.0102,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,jackpal.androidterm_72.apk,config_FlowDroid_1.xml,0,71180.93455,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,net.khertan.forrunners_101030.apk,config_FlowDroid_1.xml,0,52935.60844,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,net.osmand.plus_355.apk,config_FlowDroid_1.xml,0,6484389.623,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,net.tedstein.AndroSS_17.apk,config_FlowDroid_1.xml,0,46738.02561,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,net.zygotelabs.locker_11.apk,config_FlowDroid_1.xml,0,46446.13392,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,nya.miku.wishmaster_54.apk,config_FlowDroid_1.xml,0,174422.8162,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.dnaq.dialer2_17.apk,config_FlowDroid_1.xml,0,49090.77764,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_1.xml,0,43462.73527,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.jfedor.frozenbubble_54.apk,config_FlowDroid_1.xml,0,90341.55713,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.jsl.wfwt_14.apk,config_FlowDroid_1.xml,0,64968.32485,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_1.xml,0,39098.42276,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.tuxpaint_923.apk,config_FlowDroid_1.xml,0,68375.46207,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_1.xml,0,111999.3922,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,protect.budgetwatch_29.apk,config_FlowDroid_1.xml,0,7213223.146,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,pt.isec.tp.am_4.apk,config_FlowDroid_1.xml,0,53955.65697,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,ru.henridellal.dialer_10.apk,config_FlowDroid_1.xml,0,44430.46562,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,trikita.talalarmo_19.apk,config_FlowDroid_1.xml,0,100485.7516,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_1.xml,0,53253.21788,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2,anupam.acrylic_17.apk,config_FlowDroid_10.xml,0,49607.55829,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_10.xml,0,129093.0641,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_10.xml,0,59344.91934,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_10.xml,0,52389.74711,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,com.miqote.shanawp_10.apk,config_FlowDroid_10.xml,0,40449.15089,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,com.notriddle.budget_44.apk,config_FlowDroid_10.xml,0,86669.8848,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,com.nutomic.ensichat_17.apk,config_FlowDroid_10.xml,0,223618.2443,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_10.xml,0,38818.90854,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,eu.kanade.tachiyomi_41.apk,config_FlowDroid_10.xml,0,1089002.034,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,eu.polarclock_10.apk,config_FlowDroid_10.xml,0,41029.74486,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,io.github.alketii.mightyknight_1.apk,config_FlowDroid_10.xml,0,69467.6449,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_10.xml,0,57348.99354,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,jackpal.androidterm_72.apk,config_FlowDroid_10.xml,0,100621.9962,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,net.khertan.forrunners_101030.apk,config_FlowDroid_10.xml,0,58219.91844,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,net.osmand.plus_355.apk,config_FlowDroid_10.xml,0,3464211.745,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
2,net.tedstein.AndroSS_17.apk,config_FlowDroid_10.xml,0,81199.24538,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0
