repetition,apk,config,num_flows,time
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain200.xml,37,1092779.63
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_callbackanalyzerdef.xml,41,1020108.54
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_cgalgorta.xml,47,1194208.379
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_aplength5.xml,38,1114294.682
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain600.xml,44,1384262.857
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_onecomponentatatime.xml,0,7225865.24
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_aplength20.xml,39,984097.3573
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_aplength2.xml,49,1350703.131
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audiomack.apk,config_FlowDroid_aliasalgofs.xml,5,183615.4111
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audiomack.apk,config_FlowDroid_cgalgovta.xml,11,1357248.288
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_pathspecificresults.xml,45,1625429.19
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_nothischainreduction.xml,40,1229798.727
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain110.xml,50,1202374.752
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_pathalgocontextsensitive.xml,38,1257251.335
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_taintwrapperdefaultfallback.xml,40,1468828.098
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_analyzeframeworks.xml,10,1077707.735
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_implicitnone.xml,41,1101233.549
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audiomack.apk,config_FlowDroid_aplength2.xml,5,297057.1231
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_dataflowsolverfins.xml,87,2460287.039
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain120.xml,40,1075567.422
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_codeeliminationnone.xml,46,967727.991
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.microsoft.appmanager.apk,config_FlowDroid_maxcallbacks1.xml,1,91199.85546
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.mercariapp.mercari.apk,config_FlowDroid_maxcallbacks1.xml,4,47717.01282
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.ubercab.apk,config_FlowDroid_maxcallbacks1.xml,1,124571.7283
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.google.android.webview.apk,config_FlowDroid_maxcallbacks1.xml,0,49937.44932
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audiomack.apk,config_FlowDroid_maxcallbacks1.xml,3,79142.1683
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audiomack.apk,config_FlowDroid_cgalgospark.xml,5,342705.8674
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.venmo.apk,config_FlowDroid_maxcallbacks1.xml,11,110334.597
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.roku.remote.apk,config_FlowDroid_maxcallbacks1.xml,0,53843.60728
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_enablereflection.xml,42,2609454.497
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_staticmodefins.xml,39,1633982.556
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_pathalgosourcesonly.xml,0,7224759.22
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_staticmodecsfs.xml,46,1824986.989
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain50.xml,41,1164789.906
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain0.xml,38,1016188.415
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_staticmodenone.xml,40,1220365.61
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain80.xml,41,1209992.29
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_taintwrappereasy.xml,44,1705574.833
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_pathalgocontextinsensitive.xml,25,1108692.493
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_taintwrappernone.xml,8,1512596.092
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_aplength10.xml,45,1183753.666
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.google.android.apps.adm.apk,config_FlowDroid_maxcallbacks1.xml,0,15434.1002
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_noexceptions.xml,37,1166131.78
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_aplength1.xml,67,1932096.97
1,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition1/single_option/com.audible.application.apk,config_FlowDroid_implicitall.xml,41,12559.71094
