repetition,apk,config,num_flows,time
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength10.xml,39,1325353.674
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength20.xml,46,1317933.296
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength4.xml,41,1566160.248
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain50.xml,40,1215304.265
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.google.android.apps.adm.apk,config_FlowDroid_maxcallbacks1.xml,0,41104.87618
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.intuit.turbotax.mobile.apk,config_FlowDroid_maxcallbacks1.xml,0,246217.5214
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_pathalgocontextsensitive.xml,40,1322718.795
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aliasalgoptsbased.xml,0,456772.4447
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain100.xml,40,1407705.815
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_nocallbacks.xml,32,1111215.803
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength7.xml,40,1121782.148
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_dataflowsolvercsfs.xml,38,1205944.136
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain1.xml,36,1207481.269
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.shopify.arrive.apk,config_FlowDroid_maxcallbacks1.xml,0,105475.8588
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_codeeliminationrc.xml,30,1526558.192
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.google.android.webview.apk,config_FlowDroid_maxcallbacks1.xml,0,93015.12727
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_codeeliminationpc.xml,38,1224371.543
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.netflix.mediaclient.apk,config_FlowDroid_maxcallbacks1.xml,0,234373.8602
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.google.android.apps.googleassistant.apk,config_FlowDroid_maxcallbacks1.xml,0,23789.93177
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_cgalgospark.xml,42,1640385.504
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain200.xml,37,1163038.348
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_codeeliminationnone.xml,35,1349715.825
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain600.xml,41,1416254.181
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audiomack.apk,config_FlowDroid_maxcallbacks1.xml,3,281579.3733
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_nothischainreduction.xml,35,1304957.588
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.foxsports.android.apk,config_FlowDroid_maxcallbacks1.xml,4,205624.5415
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.roku.remote.apk,config_FlowDroid_maxcallbacks1.xml,0,147491.1925
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_dataflowsolverfins.xml,64,2471678.493
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength3.xml,35,1514440.444
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength2.xml,26,1641769.333
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aliasalgonone.xml,33,220902.3329
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aplength5.xml,38,1245783.04
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_cgalgogeom.xml,35,1410371.479
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_implicitarronly.xml,40,1245761.187
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_staticmodecsfs.xml,39,1779884.266
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_aliasflowins.xml,48,1468861.597
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_onesourceatatime.xml,0,2856804.567
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain110.xml,37,1405387.645
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_cgalgorta.xml,0,1779251.281
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_staticmodenone.xml,40,1053119.199
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_implicitnone.xml,41,1091628.747
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audible.application.apk,config_FlowDroid_maxcallbackchain150.xml,42,1315285.738
2,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition2/single_option/com.audiomack.apk,config_FlowDroid_aplength20.xml,5,283902.2053
