repetition,apk,config,num_flows,time
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.foxsports.android.apk,config_FlowDroid_aliasalgonone.xml,4,283307.9953
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.yelp.android.apk,config_FlowDroid_aliasalgonone.xml,5,345275.4531
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.snapchat.android.apk,config_FlowDroid_aliasalgonone.xml,0,176169.9789
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.tubitv.apk,config_FlowDroid_aliasalgonone.xml,14,350700.1282
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.creditkarma.mobile.apk,config_FlowDroid_aliasalgonone.xml,1,501124.6852
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/me.lyft.android.apk,config_FlowDroid_aliasalgonone.xml,1,154106.411
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.mercariapp.mercari.apk,config_FlowDroid_aliasalgofs.xml,5,122225.1954
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.contextlogic.wish.apk,config_FlowDroid_aliasalgonone.xml,4,541742.0415
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.facebook.katana.apk,config_FlowDroid_aliasalgonone.xml,0,100813.6226
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.twitter.android.apk,config_FlowDroid_aliasalgofs.xml,0,116110.883
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/tv.pluto.android.apk,config_FlowDroid_aliasalgofs.xml,19,312878.2977
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.office.outlook.apk,config_FlowDroid_aliasalgofs.xml,0,215565.666
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.venmo.apk,config_FlowDroid_aliasalgofs.xml,11,364414.0961
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.office.outlook.apk,config_FlowDroid_aliasalgonone.xml,0,276637.7665
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.enflick.android.TextNow.apk,config_FlowDroid_aliasalgonone.xml,3,202024.6476
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.particlenews.newsbreak.apk,config_FlowDroid_aliasalgonone.xml,4,153267.817
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.intuit.turbo.apk,config_FlowDroid_aliasalgonone.xml,15,231949.6511
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.appmanager.apk,config_FlowDroid_aliasalgonone.xml,1,418876.9604
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.netflix.mediaclient.apk,config_FlowDroid_aliasalgonone.xml,0,159325.7702
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.youtube.kids.apk,config_FlowDroid_aliasalgonone.xml,0,448507.9233
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audiomack.apk,config_FlowDroid_aliasalgonone.xml,5,215651.0825
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.youtube.music.apk,config_FlowDroid_aliasalgonone.xml,5,500609.9667
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audible.application.apk,config_FlowDroid_aliasalgonone.xml,31,501158.9194
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.subway.mobile.subwayapp03.apk,config_FlowDroid_aliasalgonone.xml,5,170873.8603
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.squareup.cash.apk,config_FlowDroid_aliasalgonone.xml,1,201716.4278
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.azure.authenticator.apk,config_FlowDroid_aliasalgonone.xml,23,319968.7889
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.webview.apk,config_FlowDroid_aliasalgofs.xml,0,78753.2618
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.shopify.arrive.apk,config_FlowDroid_aliasalgofs.xml,0,100043.853
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.intuit.turbotax.mobile.apk,config_FlowDroid_aliasalgofs.xml,0,146837.3282
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.play.games.apk,config_FlowDroid_aliasalgofs.xml,0,54162.61798
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.yelp.android.apk,config_FlowDroid_aliasalgofs.xml,5,198694.0434
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.foxsports.android.apk,config_FlowDroid_aliasalgofs.xml,4,159524.6719
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.appmanager.apk,config_FlowDroid_aliasalgofs.xml,1,264002.9241
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.snapchat.android.apk,config_FlowDroid_aliasalgofs.xml,0,190318.1993
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.particlenews.newsbreak.apk,config_FlowDroid_aliasalgofs.xml,4,238168.8918
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.facebook.katana.apk,config_FlowDroid_aliasalgofs.xml,0,163812.5153
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.enflick.android.TextNow.apk,config_FlowDroid_aliasalgofs.xml,3,318504.2528
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.intuit.turbo.apk,config_FlowDroid_aliasalgofs.xml,16,379842.9029
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.expedia.bookings.apk,config_FlowDroid_aliasalgofs.xml,12,598133.7049
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.venmo.apk,config_FlowDroid_aplength1.xml,11,465123.0553
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.bitstrips.imoji.apk,config_FlowDroid_aliasalgofs.xml,16,674012.4431
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.fitbit.FitbitMobile.apk,config_FlowDroid_aliasalgofs.xml,14,687514.3557
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audiomack.apk,config_FlowDroid_aliasalgofs.xml,5,345420.8962
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.tubitv.apk,config_FlowDroid_aliasalgofs.xml,15,711152.2964
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.classroom.apk,config_FlowDroid_aliasalgofs.xml,1,473563.2011
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.mcdonalds.app.apk,config_FlowDroid_aliasalgofs.xml,18,723864.4358
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.instagram.android.apk,config_FlowDroid_aliasalgonone.xml,2,942482.3469
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.webview.apk,config_FlowDroid_aliasalgoptsbased.xml,0,89289.58522
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.shopify.arrive.apk,config_FlowDroid_aliasalgoptsbased.xml,0,104477.7144
